Date;usd
13.02.2007;0,508123351
14.02.2007;0,459700472
15.02.2007;0,419543695
16.02.2007;-0,137111539
19.02.2007;0,099043854
20.02.2007;0,098945854
21.02.2007;
22.02.2007;-0,297131756
23.02.2007;0,213414715
26.02.2007;0,197763813
27.02.2007;0,530505223
28.02.2007;-0,143716223
01.03.2007;0,105916185
02.03.2007;-0,46991143
05.03.2007;-0,609618591
06.03.2007;0,129855268
07.03.2007;0,266819293
08.03.2007;0,129341518
09.03.2007;0,022807618
12.03.2007;0,007601383
13.03.2007;0,470160872
14.03.2007;-0,265141627
15.03.2007;0,325646848
16.03.2007;0,74573808
19.03.2007;-0,165239635
20.03.2007;-0,052633559
21.03.2007;-0,022565723
22.03.2007;0,435370752
23.03.2007;-0,179923581
26.03.2007;-0,466306501
27.03.2007;0,61626529
28.03.2007;0,00749204
29.03.2007;0,029962547
30.03.2007;-0,254968267
02.04.2007;0,35976654
03.04.2007;-0,059871279
04.04.2007;-0,044926994
05.04.2007;0,157156253
10.04.2007;0,395537663
11.04.2007;-0,059603638
12.04.2007;0,364515933
13.04.2007;0,481500245
16.04.2007;0,132929641
17.04.2007;-0,007380346
18.04.2007;0,206444075
19.04.2007;0,176613483
20.04.2007;0,036755247
23.04.2007;-0,360785283
24.04.2007;0,184236759
25.04.2007;0,492087218
26.04.2007;-0,389062704
27.04.2007;0,345093775
30.04.2007;-0,278919735
02.05.2007;-0,125032194
03.05.2007;0,183816823
04.05.2007;-0,382719242
07.05.2007;0,397410002
08.05.2007;-0,419534712
09.05.2007;-0,169785594
10.05.2007;-0,059123496
11.05.2007;-0,303557779
14.05.2007;0,466063355
15.05.2007;-0,081219778
16.05.2007;0,26556522
17.05.2007;-0,428202943
18.05.2007;-0,288964007
21.05.2007;-0,245161892
22.05.2007;0,074354974
23.05.2007;0,267221062
24.05.2007;-0,311827411
25.05.2007;-0,052065902
28.05.2007;0,089239241
29.05.2007;0,415400048
30.05.2007;-0,660999844
31.05.2007;0,245599796
01.06.2007;-0,126445775
04.06.2007;0,341779068
05.06.2007;0,370178849
06.06.2007;-0,140506586
07.06.2007;-0,318719463
08.06.2007;-0,902351475
11.06.2007;0,044937089
12.06.2007;-0,074906371
13.06.2007;-0,435566925
14.06.2007;0,127862828
15.06.2007;0,075137129
18.06.2007;0,67370567
19.06.2007;-0,007460738
20.06.2007;0,178904259
21.06.2007;-0,22368038
22.06.2007;0,327893579
25.06.2007;0,148687857
26.06.2007;-0,007429145
27.06.2007;-0,163580972
28.06.2007;0,215573397
29.06.2007;0,281773878
02.07.2007;0,612706305
03.07.2007;0,095626915
04.07.2007;0,124912761
05.07.2007;0,161420535
06.07.2007;-0,323102058
09.07.2007;0,183708763
10.07.2007;0,329827689
11.07.2007;0,634598577
12.07.2007;0,254166652
13.07.2007;-0,043525572
16.07.2007;-0,007256104
17.07.2007;-0,072590015
18.07.2007;0,058076227
19.07.2007;0,297112433
20.07.2007;-0,12308585
23.07.2007;0,130321478
24.07.2007;0,086786727
25.07.2007;-0,652743832
26.07.2007;-0,15292193
27.07.2007;-0,518760525
30.07.2007;0,0585866
31.07.2007;0,350800623
01.08.2007;-0,321520189
02.08.2007;0,007318769
03.08.2007;0,219314365
06.08.2007;0,901430937
07.08.2007;-0,173837506
08.08.2007;
09.08.2007;-0,472333109
10.08.2007;-0,577086228
13.08.2007;0,007325739
14.08.2007;-0,440497005
15.08.2007;-0,849748343
16.08.2007;-0,528255386
17.08.2007;0,364868792
20.08.2007;0,163386594
21.08.2007;0,237177698
22.08.2007;-0,111107007
23.08.2007;0,598516583
24.08.2007;0,301592784
27.08.2007;0,315330441
28.08.2007;0,043920651
29.08.2007;-0,241802646
30.08.2007;-0,154179393
31.08.2007;0,695591309
03.09.2007;-0,534075967
04.09.2007;-0,382184796
05.09.2007;0,058892817
06.09.2007;0,594344487
07.09.2007;0,197332423
10.09.2007;0,720238827
11.09.2007;0,210000439
12.09.2007;0,44029087
13.09.2007;0,086386875
14.09.2007;-0,266599574
17.09.2007;0,122579963
18.09.2007;-0,072087662
19.09.2007;0,775810227
20.09.2007;0,392787507
21.09.2007;0,135332476
24.09.2007;0,454513956
25.09.2007;-0,049611965
26.09.2007;0,148762114
27.09.2007;0,374466117
28.09.2007;-0,007052435
01.10.2007;0,373095361
02.10.2007;-0,471881708
03.10.2007;0,211565664
04.10.2007;-0,607689829
05.10.2007;0,191184339
08.10.2007;-0,333038395
09.10.2007;-0,369765052
10.10.2007;0,773519806
11.10.2007;0,373964098
12.10.2007;-0,183279341
15.10.2007;0,373253013
16.10.2007;-0,535665222
17.10.2007;0,352734052
18.10.2007;0,694764014
19.10.2007;-0,076958062
22.10.2007;-0,85752968
23.10.2007;0,619284175
24.10.2007;-0,168515698
25.10.2007;0,553629782
26.10.2007;0,52277678
29.10.2007;0,048653346
30.10.2007;0,111118839
31.10.2007;0,277258097
01.11.2007;-0,166262595
02.11.2007;0,38751692
05.11.2007;0,062139678
06.11.2007;0,406406621
07.11.2007;1,195818685
08.11.2007;-0,381108396
09.11.2007;0,115847231
12.11.2007;-0,710822486
13.11.2007;0,191872875
14.11.2007;0,634662792
15.11.2007;-0,41582936
16.11.2007;0,081939233
19.11.2007;0,020474322
20.11.2007;0,889981757
21.11.2007;0,195952629
22.11.2007;0,10120434
23.11.2007;-0,134961894
26.11.2007;0,242800416
27.11.2007;0,195161407
28.11.2007;-0,857505001
29.11.2007;-0,061047992
30.11.2007;0,155937521
03.12.2007;-0,645667788
04.12.2007;0,510083739
05.12.2007;-0,142561376
06.12.2007;-1,134124338
07.12.2007;0,650620382
10.12.2007;0,469916076
11.12.2007;-0,313031899
12.12.2007;0,02044502
13.12.2007;0,054499627
14.12.2007;-1,192121545
17.12.2007;-0,802716925
18.12.2007;0,159672359
19.12.2007;-0,215270386
20.12.2007;-0,250574364
21.12.2007;0,215809893
24.12.2007;0,125095575
27.12.2007;0,81621813
28.12.2007;1,205163861
31.12.2007;0,197191782
02.01.2008;-0,22442119
03.01.2008;0,441561806
04.01.2008;-0,176390819
07.01.2008;-0,027164686
08.01.2008;-0,122332488
09.01.2008;-0,170154882
10.01.2008;-0,122691038
11.01.2008;0,882738128
14.01.2008;0,693909208
15.01.2008;-0,060441223
16.01.2008;-0,633467985
17.01.2008;-0,68514327
18.01.2008;-0,11578411
21.01.2008;-1,317072133
22.01.2008;0,082827172
23.01.2008;0,550434856
24.01.2008;0,608819475
25.01.2008;0,286025801
28.01.2008;0,339443639
29.01.2008;0,121918194
30.01.2008;0,250143794
31.01.2008;0,404313219
01.02.2008;0,12769248
04.02.2008;-0,403796228
05.02.2008;-0,955388911
06.02.2008;-0,457198244
07.02.2008;-0,356286776
08.02.2008;-0,385118418
11.02.2008;0,199621474
12.02.2008;-0,027510317
13.02.2008;0,32962535
14.02.2008;0,273860229
15.02.2008;0,327645344
18.02.2008;-0,259297313
19.02.2008;0,721631561
20.02.2008;-0,585075484
21.02.2008;0,544367158
22.02.2008;0,757169653
25.02.2008;-0,209000582
26.02.2008;0,383955205
27.02.2008;1,136451833
28.02.2008;0,510526552
29.02.2008;0,303750894
03.03.2008;0,237076173
04.03.2008;0,019731001
05.03.2008;-0,065785148
06.03.2008;0,806165271
07.03.2008;0,637690865
10.03.2008;-0,500700074
11.03.2008;0,253914652
12.03.2008;0,635210847
13.03.2008;0,644041641
14.03.2008;-0,102768331
17.03.2008;1,334161694
18.03.2008;0,006340953
19.03.2008;-0,502178216
20.03.2008;-1,729112661
25.03.2008;0,942185597
26.03.2008;0,901569456
27.03.2008;0,482601902
28.03.2008;0,063327214
31.03.2008;0,101240201
01.04.2008;-0,965945487
02.04.2008;-0,178959526
03.04.2008;-0,680405732
04.04.2008;1,254496739
07.04.2008;-0,184625231
08.04.2008;0,006372065
09.04.2008;0,203691986
10.04.2008;0,943015121
11.04.2008;-0,264917526
14.04.2008;0,227115106
15.04.2008;-0,258699706
16.04.2008;0,629804324
17.04.2008;-0,352201622
18.04.2008;-0,581323512
21.04.2008;0,744999973
22.04.2008;0,207358144
23.04.2008;0,056477677
24.04.2008;-1,078568594
25.04.2008;-1,10315163
28.04.2008;0,204970607
29.04.2008;-0,365396733
30.04.2008;-0,199286492
02.05.2008;-0,529067625
05.05.2008;0,012937447
06.05.2008;0,438880271
07.05.2008;-0,633117949
08.05.2008;-0,539365118
09.05.2008;0,720665349
12.05.2008;-0,181300231
13.05.2008;0,278290313
14.05.2008;-0,219979385
15.05.2008;0,226442047
16.05.2008;0,154978721
19.05.2008;0,5084484
20.05.2008;0,397232711
21.05.2008;0,726302887
22.05.2008;0,012695189
23.05.2008;-0,082547549
26.05.2008;0,120623447
27.05.2008;-0,006344976
28.05.2008;-0,662085434
29.05.2008;-0,672928485
30.05.2008;-0,276892543
02.06.2008;0,083792586
03.06.2008;0,462814993
04.06.2008;-0,817802942
05.06.2008;-0,414669507
06.06.2008;1,258121695
09.06.2008;1,191818065
10.06.2008;-1,648073074
11.06.2008;-0,070874008
12.06.2008;-0,633650122
13.06.2008;-0,526779093
16.06.2008;0,798835227
17.06.2008;0,116369292
18.06.2008;0,103325808
19.06.2008;-0,077484346
20.06.2008;0,829826897
23.06.2008;-0,571778886
24.06.2008;0,302357977
25.06.2008;0,198928419
26.06.2008;0,84264782
27.06.2008;0,108008524
30.06.2008;0,101548625
01.07.2008;0,069754909
02.07.2008;0,196320636
03.07.2008;0,498565294
04.07.2008;-1,356339718
07.07.2008;-0,127705783
08.07.2008;0,229753117
09.07.2008;0,178332638
10.07.2008;-0,044553353
11.07.2008;0,805254327
14.07.2008;0,075752797
15.07.2008;0,898331889
16.07.2008;-0,639941954
17.07.2008;-0,245770045
18.07.2008;-0,208432098
21.07.2008;0,265201898
22.07.2008;0,383925952
23.07.2008;-1,1244591
24.07.2008;-0,407410329
25.07.2008;0,362930582
28.07.2008;0,076238886
29.07.2008;-0,260723177
30.07.2008;-0,741359566
31.07.2008;0,141025664
01.08.2008;-0,237293682
04.08.2008;-0,051380862
05.08.2008;-0,50880862
06.08.2008;-0,058130149
07.08.2008;-0,045235711
08.08.2008;-2,599589832
11.08.2008;-0,412152415
12.08.2008;-0,701897998
13.08.2008;-0,026836632
14.08.2008;0,026836632
15.08.2008;-1,201256178
18.08.2008;-0,169877389
19.08.2008;-0,183792298
20.08.2008;0,387610563
21.08.2008;0,541493133
22.08.2008;-0,040510432
25.08.2008;-0,277261378
26.08.2008;-1,151042846
27.08.2008;1,151042846
28.08.2008;0,027083757
29.08.2008;-0,244018287
01.09.2008;-0,776676475
02.09.2008;-0,720736208
03.09.2008;-0,518010621
04.09.2008;0,324933744
05.09.2008;-1,677436235
08.09.2008;-0,231896383
09.09.2008;-0,493688851
10.09.2008;-0,354133099
11.09.2008;-1,14172783
12.09.2008;0,942864128
15.09.2008;0,602475508
16.09.2008;0,816388516
17.09.2008;-0,301849936
18.09.2008;1,935589218
19.09.2008;-1,85126033
22.09.2008;2,325928438
23.09.2008;1,09208648
24.09.2008;-0,278712665
25.09.2008;0,06805036
26.09.2008;-0,408998525
29.09.2008;-2,007725517
30.09.2008;-0,321094789
01.10.2008;-1,564293454
02.10.2008;-1,272172675
03.10.2008;-0,497531401
06.10.2008;-1,456265724
07.10.2008;-0,014670285
08.10.2008;0,723608025
09.10.2008;-0,357495
10.10.2008;-0,755661862
13.10.2008;0,440885423
14.10.2008;0,825093214
15.10.2008;-0,927792753
16.10.2008;-0,869827097
17.10.2008;-0,76548997
20.10.2008;0,149097985
21.10.2008;-1,804017656
22.10.2008;-2,620505734
23.10.2008;-0,257279992
24.10.2008;-1,684681267
27.10.2008;-1,085578988
28.10.2008;0,528297074
29.10.2008;1,929218594
30.10.2008;2,053937734
31.10.2008;-2,155790683
03.11.2008;0,508230501
04.11.2008;-0,015599407
05.11.2008;0,389257012
06.11.2008;-0,780035156
07.11.2008;-0,10969209
10.11.2008;1,052764431
11.11.2008;-1,123344366
12.11.2008;-1,717018089
13.11.2008;-0,039912194
14.11.2008;1,190490251
17.11.2008;-0,118413276
18.11.2008;-0,055307551
19.11.2008;-0,150274873
20.11.2008;-0,730858036
21.11.2008;0,47725194
24.11.2008;1,347803654
25.11.2008;0,297060881
26.11.2008;0,963263876
27.11.2008;-0,270950427
28.11.2008;-1,350159036
01.12.2008;-0,939418789
02.12.2008;0,703421197
03.12.2008;-0,584519832
04.12.2008;-0,023768966
05.12.2008;0,355942634
08.12.2008;1,48127635
09.12.2008;-0,124552406
10.12.2008;0,67538975
11.12.2008;2,218912766
12.12.2008;0,941449243
15.12.2008;1,266311148
16.12.2008;1,323548733
17.12.2008;2,65971208
18.12.2008;3,885405898
19.12.2008;-4,735441374
22.12.2008;0,214976794
23.12.2008;0,057249179
24.12.2008;0,192974366
29.12.2008;1,874502278
30.12.2008;-1,212648814
31.12.2008;-1,292182891
02.01.2009;-0,367131392
05.01.2009;-2,069441383
06.01.2009;-1,857822625
07.01.2009;1,953491764
08.01.2009;0,161693406
09.01.2009;0,490825497
12.01.2009;-2,142042163
13.01.2009;-0,990404254
14.01.2009;-0,67335227
15.01.2009;-0,670274427
16.01.2009;1,403931236
19.01.2009;-0,665358571
20.01.2009;-1,930206985
21.01.2009;-0,154798793
22.01.2009;0,571562535
23.01.2009;-1,46633606
26.01.2009;1,512536107
27.01.2009;1,406535954
28.01.2009;0,650679454
29.01.2009;-1,130041224
30.01.2009;-2,275718219
02.02.2009;-0,437911241
03.02.2009;0,695070938
04.02.2009;-0,241555422
05.02.2009;0,085780019
06.02.2009;-0,257561118
09.02.2009;1,643193072
10.02.2009;-0,315688424
11.02.2009;-0,223895094
12.02.2009;-0,814873936
13.02.2009;-0,077954479
16.02.2009;-0,453338278
17.02.2009;-1,031545822
18.02.2009;-0,301228924
19.02.2009;0,861631353
20.02.2009;-0,901334375
23.02.2009;1,63066357
24.02.2009;-0,273854872
25.02.2009;0,250410961
26.02.2009;-0,101653838
27.02.2009;-1,085513687
02.03.2009;-0,380349111
03.03.2009;0,150727885
04.03.2009;-0,476758948
05.03.2009;
06.03.2009;0,817043374
09.03.2009;-0,737425536
10.03.2009;1,720099219
11.03.2009;0,023465916
12.03.2009;-0,031289112
13.03.2009;0,957690194
16.03.2009;1,05600858
17.03.2009;-0,769708234
18.03.2009;1,442185168
19.03.2009;4,037711264
20.03.2009;-0,896405709
23.03.2009;0,066403514
24.03.2009;-0,376870943
25.03.2009;-0,096292737
26.03.2009;0,8339224
27.03.2009;-2,319634151
30.03.2009;-0,770163879
31.03.2009;0,867897225
01.04.2009;-0,466973809
02.04.2009;1,096189368
03.04.2009;0,246112665
06.04.2009;0,527470485
07.04.2009;-1,80185055
08.04.2009;-0,181227868
09.04.2009;0,316933558
14.04.2009;0,022599721
15.04.2009;-0,778861361
16.04.2009;0,174447312
17.04.2009;-1,05127806
20.04.2009;-0,707042601
21.04.2009;-0,262568689
22.04.2009;0,115924121
23.04.2009;0,792403269
24.04.2009;1,385000451
27.04.2009;-0,81193298
28.04.2009;-1,018502506
29.04.2009;2,087058768
30.04.2009;0,067819602
04.05.2009;-0,392482955
05.05.2009;1,352082492
06.05.2009;-0,606175851
07.05.2009;0,307288981
08.05.2009;0,46289466
11.05.2009;1,103755789
12.05.2009;0,799798812
13.05.2009;-0,439464561
14.05.2009;-0,44140438
15.05.2009;-0,33233663
18.05.2009;-0,177698847
19.05.2009;0,870661443
20.05.2009;0,571388266
21.05.2009;0,589929244
22.05.2009;1,44903952
25.05.2009;0,27160334
26.05.2009;-0,73071462
27.05.2009;-0,050343415
28.05.2009;-0,324242817
29.05.2009;1,731459153
01.06.2009;0,861648102
02.06.2009;0,126502231
03.06.2009;-0,217964579
04.06.2009;-0,791467632
05.06.2009;0,580080857
08.06.2009;-2,218113262
09.06.2009;0,668466101
10.06.2009;1,019216977
11.06.2009;-0,947604255
12.06.2009;0,250241435
15.06.2009;-1,105777046
16.06.2009;0,288392413
17.06.2009;-0,360620658
18.06.2009;0,576370472
19.06.2009;0,08616976
22.06.2009;-0,53256693
23.06.2009;0,862198185
24.06.2009;0,364195068
25.06.2009;-0,63642104
26.06.2009;1,112866386
29.06.2009;-0,269944044
30.06.2009;0,539161351
01.07.2009;-0,269217307
02.07.2009;-0,333985032
03.07.2009;-0,285123866
06.07.2009;-0,802699071
07.07.2009;0,874056288
08.07.2009;-0,845277239
09.07.2009;0,638200868
10.07.2009;-0,638200868
13.07.2009;0,530923905
14.07.2009;0,114424671
15.07.2009;0,698008532
16.07.2009;0,290584563
17.07.2009;-0,283487079
20.07.2009;0,897310574
21.07.2009;0,042194093
22.07.2009;-0,225241174
23.07.2009;0,267417471
24.07.2009;-0,014056789
27.07.2009;0,294778428
28.07.2009;-0,280721638
29.07.2009;-0,882369047
30.07.2009;-0,362254898
31.07.2009;0,603031163
03.08.2009;1,160309772
04.08.2009;0,564717226
05.08.2009;0,180593228
06.08.2009;-0,277970992
07.08.2009;-0,090507195
10.08.2009;-1,085482839
11.08.2009;-0,253807243
12.08.2009;0,028232637
13.08.2009;0,864285322
14.08.2009;0,006996187
17.08.2009;-1,565286136
18.08.2009;0,205870942
19.08.2009;0,077978241
20.08.2009;0,924005869
21.08.2009;0,608968389
24.08.2009;-0,048860504
25.08.2009;0,006981534
26.08.2009;-0,377702065
27.08.2009;-0,014016399
28.08.2009;0,670580887
31.08.2009;-0,642550053
01.09.2009;0,293850348
02.09.2009;-0,658865494
03.09.2009;0,805467496
04.09.2009;-0,510544173
07.09.2009;0,475658423
08.09.2009;0,992960282
09.09.2009;0,33798963
10.09.2009;0,158255099
11.09.2009;0,33631934
14.09.2009;-0,226376361
15.09.2009;0,342794796
16.09.2009;0,409808647
17.09.2009;0,279073114
18.09.2009;-0,04759153
21.09.2009;-0,32013105
22.09.2009;0,828865402
23.09.2009;0,02029564
24.09.2009;-0,101519416
25.09.2009;-0,665808561
28.09.2009;-0,136425669
29.09.2009;-0,691807273
30.09.2009;0,644014284
01.10.2009;-0,712771162
02.10.2009;-0,013757051
05.10.2009;0,541969563
06.10.2009;0,722615456
07.10.2009;-0,190372644
08.10.2009;0,468480335
09.10.2009;-0,088096777
12.10.2009;0,101643241
13.10.2009;0,668266688
14.10.2009;0,114304938
15.10.2009;-0,114304938
16.10.2009;0,033632664
19.10.2009;0,329002882
20.10.2009;0,354645893
21.10.2009;-0,334537981
22.10.2009;0,528058444
23.10.2009;0,133244523
26.10.2009;-0,006658011
27.10.2009;-0,970134394
28.10.2009;-0,600156898
29.10.2009;0,020288777
30.10.2009;0,08111397
02.11.2009;-0,189368378
03.11.2009;-0,774723549
04.11.2009;0,700230605
05.11.2009;0,715542408
06.11.2009;-0,03363719
09.11.2009;0,817534541
10.11.2009;-0,120200348
11.11.2009;0,473286888
12.11.2009;-0,767719649
13.11.2009;-0,362538161
16.11.2009;0,650288887
17.11.2009;-0,603218987
18.11.2009;0,549746625
19.11.2009;-0,630451451
20.11.2009;-0,323472214
23.11.2009;1,027440795
24.11.2009;0,006680696
25.11.2009;0,758688585
26.11.2009;-0,079591435
27.11.2009;-1,02038299
30.11.2009;0,701382255
01.12.2009;0,338904534
02.12.2009;0,106086736
03.12.2009;0,198609797
04.12.2009;-0,344508092
07.12.2009;-1,882487344
08.12.2009;-0,087953728
09.12.2009;-0,040620135
10.12.2009;-0,257644729
11.12.2009;0,183131601
14.12.2009;-0,748201015
15.12.2009;-0,72632908
16.12.2009;0,130579724
17.12.2009;-1,501602446
18.12.2009;-0,041841005
21.12.2009;0,21599033
22.12.2009;-0,621358511
23.12.2009;-0,021012082
24.12.2009;0,850950242
28.12.2009;0,048606049
29.12.2009;0,194188285
30.12.2009;-0,660389595
31.12.2009;0,473143104
04.01.2010;-0,118076069
05.01.2010;0,367660225
06.01.2010;-0,639068582
07.01.2010;-0,321072377
08.01.2010;-0,216957778
11.01.2010;1,770818121
12.01.2010;-0,324037651
13.01.2010;0,564662015
14.01.2010;-0,530139973
15.01.2010;-0,776164673
18.01.2010;-0,03479108
19.01.2010;-0,62831818
20.01.2010;-1,034819695
21.01.2010;-0,482338855
22.01.2010;0,50356502
25.01.2010;0,113130182
26.01.2010;-0,467489164
27.01.2010;-0,092339389
28.01.2010;-0,520110894
29.01.2010;-0,236009407
01.02.2010;-0,380214956
02.02.2010;0,172351928
03.02.2010;0,336664478
04.02.2010;-0,984521624
05.02.2010;-1,132992002
08.02.2010;-0,116933434
09.02.2010;0,61964842
10.02.2010;-0,145454571
11.02.2010;-0,160244772
12.02.2010;-1,069999216
15.02.2010;0,257551929
16.02.2010;0,308189267
17.02.2010;0,562558561
18.02.2010;-1,165147098
19.02.2010;-0,354427012
22.02.2010;0,788362897
23.02.2010;-0,360254773
24.02.2010;-0,221206402
25.02.2010;-0,429058211
26.02.2010;0,598693536
01.03.2010;-0,332164911
02.03.2010;0,169911022
03.03.2010;0,684102856
04.03.2010;0,197737074
05.03.2010;-0,631194756
08.03.2010;0,587286962
09.03.2010;-0,771523721
10.03.2010;0,390179757
11.03.2010;0,344739403
12.03.2010;0,78769279
15.03.2010;-0,436840884
16.03.2010;0,131252753
17.03.2010;0,240183528
18.03.2010;-0,700323843
19.03.2010;-0,823291919
22.03.2010;-0,569970824
23.03.2010;0,355687667
24.03.2010;-1,347899917
25.03.2010;0,134861787
26.03.2010;-0,022464338
29.03.2010;0,879814801
30.03.2010;0,081623571
31.03.2010;-0,022254368
01.04.2010;-0,081641746
06.04.2010;-0,536034637
07.04.2010;-0,418911444
08.04.2010;-0,330380237
09.04.2010;0,659672557
12.04.2010;1,490627919
13.04.2010;-0,014723204
14.04.2010;0,235311529
15.04.2010;-0,522848129
16.04.2010;-0,066472176
19.04.2010;-0,763900329
20.04.2010;0,401219054
21.04.2010;-0,841436142
22.04.2010;-0,254567373
23.04.2010;-0,210131409
26.04.2010;0,07509763
27.04.2010;-0,232986464
28.04.2010;-0,339175
29.04.2010;0,08301574
30.04.2010;0,444093914
03.05.2010;-0,579973757
04.05.2010;-1,131929889
05.05.2010;-1,268613485
06.05.2010;-1,536032695
07.05.2010;0,149177588
10.05.2010;1,734439746
11.05.2010;-2,111739361
12.05.2010;-0,094547754
13.05.2010;-0,78344879
14.05.2010;-0,757609589
17.05.2010;-1,151335129
18.05.2010;0,63769034
19.05.2010;-1,279473281
20.05.2010;0,520241785
21.05.2010;1,312893893
24.05.2010;-1,102316347
25.05.2010;-1,114602923
26.05.2010;0,701127933
27.05.2010;-0,439668515
28.05.2010;1,047129987
31.05.2010;-0,623711066
01.06.2010;-1,242759842
02.06.2010;0,516966646
03.06.2010;0,408397202
04.06.2010;-1,710005495
07.06.2010;-0,841005831
08.06.2010;-0,142253486
09.06.2010;0,567803797
10.06.2010;0,290999997
11.06.2010;0,678473561
14.06.2010;1,000992933
15.06.2010;0,073448406
16.06.2010;0,154880814
17.06.2010;0,698054783
18.06.2010;0,07277138
21.06.2010;0,153454781
22.06.2010;-1,079161757
23.06.2010;0,105996993
24.06.2010;-0,073370565
25.06.2010;0,260628914
28.06.2010;0,365363943
29.06.2010;-1,149297404
30.06.2010;0,596675112
01.07.2010;0,463434302
02.07.2010;1,768819231
05.07.2010;-0,135571615
06.07.2010;0,382318267
07.07.2010;-0,095442622
08.07.2010;0,737308608
09.07.2010;-0,181839794
12.07.2010;-0,515689984
13.07.2010;-0,023865399
14.07.2010;1,06047211
15.07.2010;0,979209579
16.07.2010;1,331907563
19.07.2010;-0,331317481
20.07.2010;-0,875940642
21.07.2010;-0,210436148
22.07.2010;0,257139659
23.07.2010;0,365091484
26.07.2010;0,263280313
27.07.2010;0,785707323
28.07.2010;-0,315081913
29.07.2010;0,59092302
30.07.2010;-0,31421262
02.08.2010;0,344814717
03.08.2010;1,125743995
04.08.2010;-0,113520276
05.08.2010;-0,166729861
06.08.2010;-0,060698029
09.08.2010;0,582694902
10.08.2010;-0,90957953
11.08.2010;-0,894877669
12.08.2010;-1,751575433
13.08.2010;0,070342728
16.08.2010;0,163940862
17.08.2010;0,311526732
18.08.2010;0,155400187
19.08.2010;-0,342199743
20.08.2010;-0,978596294
23.08.2010;-0,055085581
24.08.2010;-0,734745553
25.08.2010;0,015857913
26.08.2010;0,63226323
27.08.2010;0,157443156
30.08.2010;-0,10230985
31.08.2010;-0,157604446
01.09.2010;0,941922192
02.09.2010;0,140526216
03.09.2010;0,124746625
06.09.2010;0,31118743
07.09.2010;-1,014920102
08.09.2010;-0,369482752
09.09.2010;0,141665379
10.09.2010;0,078616356
13.09.2010;0,595473044
14.09.2010;0,382051847
15.09.2010;1,075903408
16.09.2010;0,682858371
17.09.2010;-0,137730529
20.09.2010;0,107140134
21.09.2010;0,351225833
22.09.2010;1,842674098
23.09.2010;-0,307265952
24.09.2010;0,665796363
27.09.2010;0,483470018
28.09.2010;-0,126220457
29.09.2010;1,115596513
30.09.2010;0,27147014
01.10.2010;0,569885374
04.10.2010;-0,153111473
05.10.2010;0,545753583
06.10.2010;0,550008623
07.10.2010;0,819382145
08.10.2010;-0,689558831
11.10.2010;0,445883515
12.10.2010;-0,741837822
13.10.2010;0,89957787
14.10.2010;1,019289626
15.10.2010;-0,085136578
18.10.2010;-1,379332213
19.10.2010;-0,266618785
20.10.2010;0,014430014
21.10.2010;1,112039296
22.10.2010;-0,586763759
25.10.2010;0,69372708
26.10.2010;-0,851739036
27.10.2010;-0,786581721
28.10.2010;0,390456028
29.10.2010;
01.11.2010;0,49670764
02.11.2010;0,658462156
03.11.2010;-0,028538813
04.11.2010;1,627893547
05.11.2010;-1,129636412
08.11.2010;-1,192828686
09.11.2010;0,200990664
10.11.2010;-1,262870834
11.11.2010;-0,509647991
12.11.2010;0,080259754
15.11.2010;-0,621869802
16.11.2010;-0,102797571
17.11.2010;-0,967046993
18.11.2010;1,223843055
19.11.2010;0,197650224
22.11.2010;-0,197650224
23.11.2010;-1,112637201
24.11.2010;-1,170127008
25.11.2010;-0,135033779
26.11.2010;-0,723275962
29.11.2010;-0,59914479
30.11.2010;-1,132203037
01.12.2010;0,896111385
02.12.2010;0,304530117
03.12.2010;0,689370557
06.12.2010;0,256352399
07.12.2010;0,623054975
08.12.2010;-1,227286421
09.12.2010;0,106004402
10.12.2010;0,226774608
13.12.2010;0,173512925
14.12.2010;1,258349313
15.12.2010;-0,559807396
16.12.2010;-0,917368641
17.12.2010;0,166050306
20.12.2010;-0,855838904
21.12.2010;0,060831878
22.12.2010;-0,327407305
23.12.2010;-0,366748577
24.12.2010;0,267553575
27.12.2010;0,282066129
28.12.2010;0,448141725
29.12.2010;-0,448141725
30.12.2010;1,090259134
31.12.2010;0,615571345
03.01.2011;-0,104829661
04.01.2011;0,545408353
05.01.2011;-1,561945098
06.01.2011;-0,927622223
07.01.2011;-0,998012276
10.01.2011;-0,448500597
11.01.2011;0,348149359
12.01.2011;0,192893852
13.01.2011;1,727079456
14.01.2011;1,130040653
17.01.2011;-0,285071461
18.01.2011;0,449742157
19.01.2011;1,004584852
20.01.2011;-0,252057365
21.01.2011;0,363057488
24.01.2011;0,369113072
25.01.2011;0,184046873
26.01.2011;0,62323771
27.01.2011;0,255502566
28.01.2011;-0,043754103
31.01.2011;-0,131377291
01.02.2011;0,459067371
02.02.2011;0,348356546
03.02.2011;-0,421083822
04.02.2011;-0,832851103
07.02.2011;-0,573868555
08.02.2011;0,603209126
09.02.2011;0,087970096
10.02.2011;-0,315585011
11.02.2011;-0,58979823
14.02.2011;-0,623054975
15.02.2011;0,519481688
16.02.2011;
17.02.2011;0,369413054
18.02.2011;0,492883626
